music,uid,score
185,kuroame,7
8206,togashi yumeha,4
8205,togashi yumeha,4
8215,togashi yumeha,4
8216,togashi yumeha,3
8217,togashi yumeha,3
8218,togashi yumeha,3
8219,togashi yumeha,3
8227,togashi yumeha,3
8228,togashi yumeha,3
8229,togashi yumeha,3
8214,togashi yumeha,3
8220,togashi yumeha,3
8212,togashi yumeha,4
8211,togashi yumeha,4
5953,togashi yumeha,4
5946,togashi yumeha,3
5982,togashi yumeha,4
5981,togashi yumeha,3
5979,togashi yumeha,3
5970,togashi yumeha,4
5969,togashi yumeha,3
5968,togashi yumeha,3
5967,togashi yumeha,3
5966,togashi yumeha,4
5965,togashi yumeha,3
5964,togashi yumeha,4
5963,togashi yumeha,3
5941,togashi yumeha,3
5942,togashi yumeha,3
5943,togashi yumeha,4
5944,togashi yumeha,3
5945,togashi yumeha,4
5962,togashi yumeha,3
5959,togashi yumeha,4
5701,togashi yumeha,3
5702,togashi yumeha,3
7898,togashi yumeha,1
6967,togashi yumeha,1
9756,togashi yumeha,1
8935,togashi yumeha,1
8488,twinklestar_act2,3
10182,togashi yumeha,1
9579,togashi yumeha,1
3558,togashi yumeha,1
6254,twinklestar_act2,3
10112,twinklestar_act2,1
2384,twinklestar_act2,3
95,twinklestar_act2,3
8319,twinklestar_act2,3
8802,twinklestar_act2,3
724,twinklestar_act2,3
8731,twinklestar_act2,3
1190,twinklestar_act2,3
3660,twinklestar_act2,3
465,twinklestar_act2,3
1313,twinklestar_act2,3
9310,twinklestar_act2,3
8095,twinklestar_act2,3
1769,twinklestar_act2,3
6515,twinklestar_act2,3
5960,togashi yumeha,4
5958,togashi yumeha,4
5957,togashi yumeha,4
5956,togashi yumeha,3
5955,togashi yumeha,3
5954,togashi yumeha,3
5952,togashi yumeha,3
5951,togashi yumeha,3
5950,togashi yumeha,3
5949,togashi yumeha,4
5961,togashi yumeha,4
5948,togashi yumeha,4
5947,togashi yumeha,3
5849,togashi yumeha,4
5858,togashi yumeha,3
5695,togashi yumeha,3
5687,togashi yumeha,4
5690,togashi yumeha,3
5684,togashi yumeha,4
5681,togashi yumeha,4
5680,togashi yumeha,3
5677,togashi yumeha,4
5676,togashi yumeha,3
5683,togashi yumeha,3
5679,togashi yumeha,3
5706,togashi yumeha,3
5704,togashi yumeha,3
5696,togashi yumeha,3
5697,togashi yumeha,3
5698,togashi yumeha,3
5699,togashi yumeha,3
5700,togashi yumeha,3
5703,togashi yumeha,3
5705,togashi yumeha,3
5694,togashi yumeha,4
5678,togashi yumeha,3
5682,togashi yumeha,3
5685,togashi yumeha,3
5686,togashi yumeha,3
5689,togashi yumeha,3
5691,togashi yumeha,3
5693,togashi yumeha,3
5692,togashi yumeha,3
5688,togashi yumeha,3
5606,togashi yumeha,4
5305,togashi yumeha,3
5279,togashi yumeha,3
5286,togashi yumeha,3
5291,togashi yumeha,3
5295,togashi yumeha,3
5298,togashi yumeha,3
5300,togashi yumeha,3
5307,togashi yumeha,3
5314,togashi yumeha,3
5318,togashi yumeha,3
5280,togashi yumeha,3
5281,togashi yumeha,3
5287,togashi yumeha,3
5292,togashi yumeha,3
5296,togashi yumeha,3
5301,togashi yumeha,3
5303,togashi yumeha,3
5308,togashi yumeha,3
5315,togashi yumeha,3
5319,togashi yumeha,3
5277,togashi yumeha,4
5282,togashi yumeha,3
5283,togashi yumeha,3
5285,togashi yumeha,3
5288,togashi yumeha,3
5293,togashi yumeha,3
5297,togashi yumeha,3
5302,togashi yumeha,3
5304,togashi yumeha,3
5309,togashi yumeha,3
5312,togashi yumeha,3
5316,togashi yumeha,3
5278,togashi yumeha,3
5284,togashi yumeha,3
5289,togashi yumeha,3
5290,togashi yumeha,3
5294,togashi yumeha,3
5299,togashi yumeha,3
5306,togashi yumeha,3
5310,togashi yumeha,3
5311,togashi yumeha,3
5313,togashi yumeha,3
5317,togashi yumeha,3
5108,togashi yumeha,3
5127,togashi yumeha,3
5125,togashi yumeha,3
5124,togashi yumeha,3
5123,togashi yumeha,4
5122,togashi yumeha,3
5121,togashi yumeha,3
5120,togashi yumeha,3
5119,togashi yumeha,3
5118,togashi yumeha,3
5117,togashi yumeha,3
5116,togashi yumeha,4
5115,togashi yumeha,3
5114,togashi yumeha,3
5113,togashi yumeha,3
5112,togashi yumeha,3
5111,togashi yumeha,3
5110,togashi yumeha,4
5109,togashi yumeha,3
5097,togashi yumeha,3
5107,togashi yumeha,3
5106,togashi yumeha,3
5105,togashi yumeha,3
5104,togashi yumeha,3
5103,togashi yumeha,4
5101,togashi yumeha,4
5100,togashi yumeha,3
5099,togashi yumeha,3
5098,togashi yumeha,3
5096,togashi yumeha,4
5076,togashi yumeha,4
5074,togashi yumeha,3
5582,togashi yumeha,3
5583,togashi yumeha,4
5584,togashi yumeha,3
5585,togashi yumeha,3
5586,togashi yumeha,3
5587,togashi yumeha,3
5588,togashi yumeha,3
5589,togashi yumeha,3
5590,togashi yumeha,3
5591,togashi yumeha,3
5592,togashi yumeha,3
5593,togashi yumeha,3
5594,togashi yumeha,3
5595,togashi yumeha,3
5596,togashi yumeha,3
5597,togashi yumeha,3
5462,togashi yumeha,3
5465,togashi yumeha,3
5466,togashi yumeha,3
5467,togashi yumeha,3
5468,togashi yumeha,3
5469,togashi yumeha,3
5470,togashi yumeha,3
5471,togashi yumeha,3
5472,togashi yumeha,3
5473,togashi yumeha,3
5474,togashi yumeha,3
5475,togashi yumeha,4
5476,togashi yumeha,3
5477,togashi yumeha,3
5478,togashi yumeha,3
5479,togashi yumeha,3
5480,togashi yumeha,3
5481,togashi yumeha,4
5482,togashi yumeha,3
5483,togashi yumeha,4
5484,togashi yumeha,4
5486,togashi yumeha,3
5653,togashi yumeha,3
7899,togashi yumeha,1
6969,togashi yumeha,1
9909,togashi yumeha,1
10323,togashi yumeha,1
273,togashi yumeha,1
5845,twinklestar_act2,3
5846,twinklestar_act2,3
10181,togashi yumeha,1
9581,togashi yumeha,1
2673,togashi yumeha,9
6366,twinklestar_act2,3
6482,twinklestar_act2,3
9651,twinklestar_act2,3
10012,twinklestar_act2,3
9919,twinklestar_act2,3
1128,twinklestar_act2,1
3197,twinklestar_act2,3
5396,togashi yumeha,3
9026,twinklestar_act2,3
10023,twinklestar_act2,3
8275,twinklestar_act2,1
5841,twinklestar_act2,3
10337,twinklestar_act2,1
7254,twinklestar_act2,1
10456,twinklestar_act2,3
10062,twinklestar_act2,3
6476,twinklestar_act2,3
9132,twinklestar_act2,3
1191,twinklestar_act2,3
7301,twinklestar_act2,3
8494,twinklestar_act2,7
689,twinklestar_act2,3
5631,twinklestar_act2,3
228,twinklestar_act2,3
72,twinklestar_act2,3
4322,twinklestar_act2,5
1884,twinklestar_act2,3
3409,twinklestar_act2,3
1421,twinklestar_act2,3
4316,twinklestar_act2,5
6106,twinklestar_act2,3
3055,twinklestar_act2,3
6912,twinklestar_act2,3
7351,twinklestar_act2,3
1770,twinklestar_act2,3
1381,twinklestar_act2,3
3153,twinklestar_act2,3
3154,twinklestar_act2,3
8835,twinklestar_act2,3
10379,twinklestar_act2,5
7518,twinklestar_act2,3
184,twinklestar_act2,3
5253,twinklestar_act2,5
7750,twinklestar_act2,3
8272,twinklestar_act2,3
5636,twinklestar_act2,3
3381,twinklestar_act2,1
1044,twinklestar_act2,3
4640,twinklestar_act2,3
1036,twinklestar_act2,3
6722,twinklestar_act2,3
2229,twinklestar_act2,3
3252,twinklestar_act2,3
8520,twinklestar_act2,3
8754,twinklestar_act2,3
4356,twinklestar_act2,3
8876,twinklestar_act2,3
9024,twinklestar_act2,3
8298,twinklestar_act2,3
2625,twinklestar_act2,3
2623,twinklestar_act2,3
621,twinklestar_act2,1
5485,togashi yumeha,3
5649,togashi yumeha,4
5650,togashi yumeha,3
5651,togashi yumeha,3
5652,togashi yumeha,3
5654,togashi yumeha,3
7902,togashi yumeha,1
8259,togashi yumeha,1
6951,togashi yumeha,1
9908,togashi yumeha,1
6896,togashi yumeha,1
4343,togashi yumeha,1
9514,twinklestar_act2,1
9515,twinklestar_act2,1
9516,twinklestar_act2,1
9517,twinklestar_act2,1
9518,twinklestar_act2,1
9519,twinklestar_act2,1
9520,twinklestar_act2,1
9521,twinklestar_act2,1
9522,twinklestar_act2,1
9523,twinklestar_act2,1
9524,twinklestar_act2,1
9525,twinklestar_act2,1
9526,twinklestar_act2,1
9527,twinklestar_act2,1
9528,twinklestar_act2,1
9529,twinklestar_act2,1
9530,twinklestar_act2,1
9531,twinklestar_act2,1
9532,twinklestar_act2,1
9533,twinklestar_act2,1
9534,twinklestar_act2,1
9535,twinklestar_act2,1
9536,twinklestar_act2,1
9537,twinklestar_act2,1
9538,twinklestar_act2,1
9539,twinklestar_act2,1
1727,twinklestar_act2,1
8434,twinklestar_act2,1
6161,togashi yumeha,1
5254,togashi yumeha,2
8530,togashi yumeha,1
2622,twinklestar_act2,3
7727,twinklestar_act2,3
6954,twinklestar_act2,3
10536,twinklestar_act2,5
9777,twinklestar_act2,3
9472,twinklestar_act2,3
4463,twinklestar_act2,3
9147,twinklestar_act2,3
1397,twinklestar_act2,3
4363,twinklestar_act2,5
456,twinklestar_act2,3
1041,twinklestar_act2,3
9329,twinklestar_act2,3
515,twinklestar_act2,3
3053,twinklestar_act2,3
280,twinklestar_act2,3
8983,twinklestar_act2,3
2941,twinklestar_act2,3
2575,twinklestar_act2,3
6263,twinklestar_act2,3
7470,twinklestar_act2,3
1764,twinklestar_act2,3
10305,twinklestar_act2,3
9313,twinklestar_act2,3
10239,twinklestar_act2,3
6185,twinklestar_act2,3
9318,twinklestar_act2,3
3372,twinklestar_act2,3
5714,twinklestar_act2,1
9464,twinklestar_act2,3
8796,twinklestar_act2,3
6504,twinklestar_act2,5
9840,twinklestar_act2,3
1955,twinklestar_act2,3
3244,twinklestar_act2,3
8480,twinklestar_act2,3
7276,twinklestar_act2,1
1812,twinklestar_act2,1
8895,twinklestar_act2,3
3737,twinklestar_act2,3
7054,twinklestar_act2,3
7651,twinklestar_act2,1
10227,twinklestar_act2,1
9048,twinklestar_act2,3
9984,twinklestar_act2,3
3210,twinklestar_act2,3
1974,twinklestar_act2,3
10417,twinklestar_act2,3
9124,twinklestar_act2,3
8678,twinklestar_act2,3
6192,twinklestar_act2,3
7740,twinklestar_act2,3
8522,twinklestar_act2,3
2663,twinklestar_act2,5
2032,twinklestar_act2,3
9051,twinklestar_act2,3
797,twinklestar_act2,3
8331,twinklestar_act2,3
2237,twinklestar_act2,3
9571,twinklestar_act2,3
4432,twinklestar_act2,5
10333,twinklestar_act2,1
9306,twinklestar_act2,3
8998,twinklestar_act2,3
5655,togashi yumeha,3
5656,togashi yumeha,3
5657,togashi yumeha,3
5668,togashi yumeha,3
5658,togashi yumeha,3
5659,togashi yumeha,3
5660,togashi yumeha,3
5661,togashi yumeha,3
5662,togashi yumeha,4
5663,togashi yumeha,3
5664,togashi yumeha,3
5665,togashi yumeha,4
5666,togashi yumeha,4
5667,togashi yumeha,4
5669,togashi yumeha,4
5670,togashi yumeha,4
5671,togashi yumeha,3
5672,togashi yumeha,3
5335,togashi yumeha,3
5336,togashi yumeha,3
5337,togashi yumeha,4
5338,togashi yumeha,4
5339,togashi yumeha,3
5340,togashi yumeha,3
5341,togashi yumeha,3
5342,togashi yumeha,3
5343,togashi yumeha,3
5344,togashi yumeha,3
5345,togashi yumeha,3
5346,togashi yumeha,3
5347,togashi yumeha,3
5348,togashi yumeha,3
5349,togashi yumeha,3
5350,togashi yumeha,3
5351,togashi yumeha,2
5352,togashi yumeha,2
5353,togashi yumeha,2
5357,togashi yumeha,2
5373,togashi yumeha,2
5323,togashi yumeha,4
10411,togashi yumeha,1
7082,togashi yumeha,7
9644,togashi yumeha,1
1595,togashi yumeha,1
4341,togashi yumeha,1
2445,togashi yumeha,1
6162,togashi yumeha,1
8774,togashi yumeha,2
8531,togashi yumeha,1
1393,twinklestar_act2,3
3669,twinklestar_act2,5
71,twinklestar_act2,3
1118,twinklestar_act2,3
3486,twinklestar_act2,3
8694,twinklestar_act2,5
1994,twinklestar_act2,3
8805,twinklestar_act2,3
6929,togashi yumeha,1
6019,togashi yumeha,1
3726,twinklestar_act2,3
10017,twinklestar_act2,3
1561,twinklestar_act2,3
6977,twinklestar_act2,3
6483,twinklestar_act2,1
66,twinklestar_act2,3
9358,twinklestar_act2,3
6201,twinklestar_act2,3
6268,twinklestar_act2,3
4551,twinklestar_act2,3
10513,twinklestar_act2,3
8657,twinklestar_act2,3
4573,twinklestar_act2,3
2997,twinklestar_act2,3
8756,twinklestar_act2,3
8759,twinklestar_act2,3
9039,twinklestar_act2,3
10179,twinklestar_act2,3
1289,twinklestar_act2,3
2443,twinklestar_act2,5
9650,twinklestar_act2,3
9728,twinklestar_act2,3
4558,twinklestar_act2,3
9972,twinklestar_act2,3
6395,twinklestar_act2,3
1451,twinklestar_act2,3
6388,twinklestar_act2,3
2607,twinklestar_act2,1
2329,twinklestar_act2,3
7799,twinklestar_act2,3
10172,twinklestar_act2,3
3338,twinklestar_act2,3
8620,twinklestar_act2,3
1127,twinklestar_act2,3
8623,twinklestar_act2,3
6224,twinklestar_act2,3
4571,twinklestar_act2,3
3287,twinklestar_act2,3
2363,twinklestar_act2,3
3196,twinklestar_act2,3
8479,twinklestar_act2,3
1204,twinklestar_act2,3
8104,twinklestar_act2,3
7411,twinklestar_act2,3
8441,twinklestar_act2,3
2677,twinklestar_act2,5
3712,twinklestar_act2,5
1440,twinklestar_act2,3
4478,twinklestar_act2,5
9589,twinklestar_act2,3
7127,twinklestar_act2,3
9300,twinklestar_act2,3
6528,togashi yumeha,2
5354,togashi yumeha,3
5355,togashi yumeha,2
5356,togashi yumeha,2
5359,togashi yumeha,2
5358,togashi yumeha,2
5360,togashi yumeha,2
5361,togashi yumeha,2
5362,togashi yumeha,2
5363,togashi yumeha,2
5364,togashi yumeha,2
5365,togashi yumeha,2
5366,togashi yumeha,2
5367,togashi yumeha,2
5368,togashi yumeha,2
5369,togashi yumeha,2
5370,togashi yumeha,2
5371,togashi yumeha,2
5372,togashi yumeha,2
5374,togashi yumeha,2
5375,togashi yumeha,2
5376,togashi yumeha,2
5377,togashi yumeha,2
5378,togashi yumeha,2
5321,togashi yumeha,2
5322,togashi yumeha,3
5324,togashi yumeha,2
5325,togashi yumeha,2
5326,togashi yumeha,4
5327,togashi yumeha,4
5328,togashi yumeha,3
5329,togashi yumeha,2
5330,togashi yumeha,2
5331,togashi yumeha,2
5332,togashi yumeha,2
5333,togashi yumeha,2
5334,togashi yumeha,2
5081,togashi yumeha,3
5082,togashi yumeha,4
5083,togashi yumeha,4
5084,togashi yumeha,3
5085,togashi yumeha,2
5086,togashi yumeha,2
5087,togashi yumeha,2
5088,togashi yumeha,2
5094,togashi yumeha,2
5379,togashi yumeha,2
5380,togashi yumeha,3
5381,togashi yumeha,2
5382,togashi yumeha,2
5383,togashi yumeha,2
5384,togashi yumeha,3
5385,togashi yumeha,3
5386,togashi yumeha,3
5387,togashi yumeha,2
5388,togashi yumeha,3
5389,togashi yumeha,2
5390,togashi yumeha,2
5391,togashi yumeha,3
5392,togashi yumeha,3
5393,togashi yumeha,2
5394,togashi yumeha,3
5395,togashi yumeha,2
5397,togashi yumeha,3
5398,togashi yumeha,2
5399,togashi yumeha,2
5400,togashi yumeha,3
5401,togashi yumeha,3
5402,togashi yumeha,3
5403,togashi yumeha,3
5404,togashi yumeha,2
5405,togashi yumeha,2
5406,togashi yumeha,3
5407,togashi yumeha,3
5408,togashi yumeha,2
5409,togashi yumeha,2
5410,togashi yumeha,3
5411,togashi yumeha,3
5412,togashi yumeha,2
5413,togashi yumeha,3
5414,togashi yumeha,2
5415,togashi yumeha,2
5416,togashi yumeha,3
5417,togashi yumeha,2
5418,togashi yumeha,3
5419,togashi yumeha,3
5420,togashi yumeha,2
5421,togashi yumeha,2
5422,togashi yumeha,3
5423,togashi yumeha,3
5424,togashi yumeha,2
5425,togashi yumeha,2
5426,togashi yumeha,2
5427,togashi yumeha,3
5428,togashi yumeha,2
5429,togashi yumeha,2
5430,togashi yumeha,3
5431,togashi yumeha,2
5432,togashi yumeha,3
5433,togashi yumeha,3
5434,togashi yumeha,3
5435,togashi yumeha,2
5436,togashi yumeha,2
5437,togashi yumeha,2
5438,togashi yumeha,2
5439,togashi yumeha,2
5440,togashi yumeha,2
5441,togashi yumeha,2
5442,togashi yumeha,3
5443,togashi yumeha,3
5444,togashi yumeha,2
5445,togashi yumeha,3
5446,togashi yumeha,2
5447,togashi yumeha,3
5448,togashi yumeha,3
5449,togashi yumeha,2
5450,togashi yumeha,3
5451,togashi yumeha,3
5452,togashi yumeha,2
5453,togashi yumeha,3
5454,togashi yumeha,3
5455,togashi yumeha,3
5463,togashi yumeha,2
5456,togashi yumeha,2
5464,togashi yumeha,2
10407,togashi yumeha,1
2063,togashi yumeha,1
6904,togashi yumeha,1
2265,togashi yumeha,1
10285,togashi yumeha,1
4175,togashi yumeha,1
4174,togashi yumeha,1
9100,togashi yumeha,1
8775,togashi yumeha,2
1331,togashi yumeha,10
3569,togashi yumeha,9
8932,togashi yumeha,1
118,togashi yumeha,1
9291,twinklestar_act2,3
5526,twinklestar_act2,1
2190,twinklestar_act2,1
8749,twinklestar_act2,3
7545,twinklestar_act2,3
6890,twinklestar_act2,3
7103,twinklestar_act2,3
6529,togashi yumeha,2
5522,togashi yumeha,8
3052,togashi yumeha,1
3324,twinklestar_act2,1
3268,twinklestar_act2,3
10591,twinklestar_act2,3
6499,twinklestar_act2,3
10409,twinklestar_act2,5
10284,twinklestar_act2,3
6735,twinklestar_act2,3
8484,twinklestar_act2,5
10000,twinklestar_act2,5
10411,twinklestar_act2,5
4304,twinklestar_act2,3
4639,twinklestar_act2,3
3582,twinklestar_act2,3
162,twinklestar_act2,3
9408,twinklestar_act2,3
1630,twinklestar_act2,3
8393,twinklestar_act2,3
3676,twinklestar_act2,3
377,twinklestar_act2,5
10019,twinklestar_act2,3
3554,twinklestar_act2,1
7612,twinklestar_act2,3
4422,twinklestar_act2,3
7626,twinklestar_act2,3
1641,twinklestar_act2,3
1703,twinklestar_act2,3
1460,twinklestar_act2,3
6175,twinklestar_act2,3
8915,twinklestar_act2,3
7156,twinklestar_act2,3
10358,twinklestar_act2,5
9042,twinklestar_act2,3
10067,twinklestar_act2,1
822,twinklestar_act2,3
2477,twinklestar_act2,3
8842,twinklestar_act2,1
1744,twinklestar_act2,1
9831,twinklestar_act2,3
1720,twinklestar_act2,3
6139,twinklestar_act2,3
7534,twinklestar_act2,3
824,twinklestar_act2,3
6093,twinklestar_act2,1
9613,twinklestar_act2,1
4426,togashi yumeha,1
2335,togashi yumeha,2
6373,togashi yumeha,1
9554,togashi yumeha,9
7436,togashi yumeha,1
10156,togashi yumeha,1
10152,togashi yumeha,1
2607,togashi yumeha,1
9291,togashi yumeha,1
3297,togashi yumeha,8
7807,togashi yumeha,1
2663,togashi yumeha,1
7763,togashi yumeha,8
611,togashi yumeha,7
4602,togashi yumeha,1
2248,togashi yumeha,8
7158,togashi yumeha,1
9951,Alice_mai,10
1069,togashi yumeha,6
10219,togashi yumeha,1
9553,s.romoe,7
1078,s.romoe,7
2332,s.romoe,9
3287,togashi yumeha,1
6517,togashi yumeha,1
1715,togashi yumeha,9
8589,twinklestar_act2,1
7072,twinklestar_act2,3
4758,twinklestar_act2,3
7767,twinklestar_act2,3
6242,twinklestar_act2,3
9007,twinklestar_act2,3
8977,twinklestar_act2,3
1200,twinklestar_act2,3
10088,twinklestar_act2,3
1085,twinklestar_act2,3
7646,twinklestar_act2,3
1574,twinklestar_act2,3
7069,togashi yumeha,1
5457,togashi yumeha,3
5458,togashi yumeha,2
5046,togashi yumeha,2
5047,togashi yumeha,2
5048,togashi yumeha,3
5049,togashi yumeha,2
5050,togashi yumeha,3
5051,togashi yumeha,3
5052,togashi yumeha,2
5053,togashi yumeha,2
5054,togashi yumeha,2
5055,togashi yumeha,2
5056,togashi yumeha,2
5598,togashi yumeha,3
5599,togashi yumeha,2
5600,togashi yumeha,2
5601,togashi yumeha,2
5602,togashi yumeha,3
5603,togashi yumeha,2
5604,togashi yumeha,2
5605,togashi yumeha,3
5607,togashi yumeha,2
6321,togashi yumeha,2
6638,togashi yumeha,2
6587,togashi yumeha,2
6281,togashi yumeha,2
6286,togashi yumeha,2
5489,togashi yumeha,3
5507,togashi yumeha,2
10408,togashi yumeha,1
6973,togashi yumeha,1
10322,togashi yumeha,1
9406,togashi yumeha,1
10284,togashi yumeha,1
2284,togashi yumeha,1
1557,7080526,5
8776,togashi yumeha,2
10008,togashi yumeha,1
6924,togashi yumeha,1
2672,togashi yumeha,9
119,togashi yumeha,2
122,togashi yumeha,1
9385,togashi yumeha,1
6530,togashi yumeha,2
5524,togashi yumeha,1
8431,togashi yumeha,1
4430,togashi yumeha,1
2336,togashi yumeha,2
9895,togashi yumeha,1
2966,togashi yumeha,8
2254,togashi yumeha,1
2258,togashi yumeha,1
10158,togashi yumeha,1
6885,togashi yumeha,1
7396,togashi yumeha,1
3298,togashi yumeha,8
8332,togashi yumeha,9
3062,togashi yumeha,1
3595,7080526,7
7157,togashi yumeha,1
3593,togashi yumeha,9
2403,togashi yumeha,1
685,togashi yumeha,1
1006,togashi yumeha,1
5823,togashi yumeha,1
5803,togashi yumeha,1
4133,togashi yumeha,1
2196,togashi yumeha,9
1340,s.romoe,8
1341,s.romoe,9
1342,s.romoe,8
1343,s.romoe,8
1344,s.romoe,7
3040,s.romoe,8
3042,s.romoe,8
3041,s.romoe,8
7330,twinklestar_act2,1
2426,twinklestar_act2,3
7541,twinklestar_act2,3
9587,twinklestar_act2,3
3555,twinklestar_act2,3
242,twinklestar_act2,3
189,twinklestar_act2,3
3038,twinklestar_act2,3
4146,twinklestar_act2,1
1842,twinklestar_act2,3
7600,twinklestar_act2,3
8502,twinklestar_act2,3
7253,twinklestar_act2,3
1581,twinklestar_act2,3
8676,twinklestar_act2,1
3032,twinklestar_act2,3
3739,twinklestar_act2,3
10508,twinklestar_act2,3
9297,twinklestar_act2,5
8642,twinklestar_act2,3
719,twinklestar_act2,3
2295,twinklestar_act2,3
7796,twinklestar_act2,3
9339,twinklestar_act2,3
1343,twinklestar_act2,3
9351,twinklestar_act2,3
6737,twinklestar_act2,1
